;caseid;activity;start_timestamp;end_timestamp;SLA MIN;label;WIP
1767;Case47;A42;2017-07-27 17:42:00;2017-07-27 17:47:00;45.0;1;1
1756;Case47;A11;2017-07-27 17:42:00;2017-07-27 17:59:00;45.0;1;1
1772;Case47;A31;2017-07-27 17:46:00;2017-07-27 17:46:00;45.0;1;1
1768;Case47;A43;2017-07-27 17:47:00;2017-07-27 17:47:00;45.0;1;1
1762;Case47;A22;2017-07-27 17:49:00;2017-07-27 17:49:00;45.0;1;1
1759;Case47;A19;2017-07-27 17:52:00;2017-07-27 17:52:00;45.0;1;1
1770;Case47;A29;2017-07-27 17:52:00;2017-07-27 17:57:00;45.0;1;1
1764;Case47;A24;2017-07-27 17:53:00;2017-07-27 17:56:00;45.0;1;1
1769;Case47;A27;2017-07-27 17:53:00;2017-07-27 18:00:00;45.0;1;1
1763;Case47;A23;2017-07-27 17:53:00;2017-07-27 17:53:00;45.0;1;1
1755;Case47;A49;2017-07-27 17:54:00;2017-07-27 17:54:00;45.0;1;1
1765;Case47;A25;2017-07-27 17:57:00;2017-07-27 17:57:00;45.0;1;1
1753;Case47;A45;2017-07-27 17:59:00;2017-07-27 17:59:00;45.0;1;1
1771;Case47;A30;2017-07-27 18:01:00;2017-07-27 18:06:00;45.0;1;1
1749;Case47;A34;2017-07-27 18:03:00;2017-07-27 18:03:00;45.0;1;1
1751;Case47;A36;2017-07-27 18:05:00;2017-07-27 18:05:00;45.0;1;1
1746;Case47;A2;2017-07-27 18:11:00;2017-07-27 18:11:00;45.0;1;1
1773;Case47;A32;2017-07-27 18:11:00;2017-07-27 18:11:00;45.0;1;1
590;Case16;A0;2017-07-31 11:06:00;2017-07-31 11:07:00;35.0;1;1
598;Case16;A4;2017-07-31 11:06:00;2017-07-31 11:06:00;35.0;1;1
602;Case16;A6;2017-07-31 11:07:00;2017-07-31 11:07:00;35.0;1;1
591;Case16;A1;2017-07-31 11:08:00;2017-07-31 11:08:00;35.0;1;1
593;Case16;A3;2017-07-31 11:08:00;2017-07-31 11:10:00;35.0;1;1
622;Case16;A23;2017-07-31 11:09:00;2017-07-31 11:09:00;35.0;1;1
625;Case16;A26;2017-07-31 11:10:00;2017-07-31 11:40:00;35.0;1;1
594;Case16;A33;2017-07-31 11:10:00;2017-07-31 11:10:00;35.0;1;1
596;Case16;A35;2017-07-31 11:10:00;2017-07-31 11:10:00;35.0;1;1
604;Case16;A46;2017-07-31 11:10:00;2017-07-31 11:10:00;35.0;1;1
623;Case16;A24;2017-07-31 11:11:00;2017-07-31 11:13:00;35.0;1;1
608;Case16;A10;2017-07-31 11:12:00;2017-07-31 11:19:00;35.0;1;1
600;Case16;A44;2017-07-31 11:12:00;2017-07-31 11:12:00;35.0;1;1
619;Case16;A20;2017-07-31 11:13:00;2017-07-31 11:13:00;35.0;1;1
620;Case16;A21;2017-07-31 11:15:00;2017-07-31 11:21:00;35.0;1;1
616;Case16;A17;2017-07-31 11:15:00;2017-07-31 11:15:00;35.0;1;1
624;Case16;A25;2017-07-31 11:16:00;2017-07-31 11:16:00;35.0;1;1
606;Case16;A48;2017-07-31 11:17:00;2017-07-31 11:17:00;35.0;1;1
613;Case16;A14;2017-07-31 11:18:00;2017-07-31 11:18:00;35.0;1;1
617;Case16;A18;2017-07-31 11:18:00;2017-07-31 11:31:00;35.0;1;1
615;Case16;A39;2017-07-31 11:19:00;2017-07-31 11:21:00;35.0;1;1
614;Case16;A15;2017-07-31 11:20:00;2017-07-31 11:23:00;35.0;1;1
603;Case16;A7;2017-07-31 11:22:00;2017-07-31 11:22:00;35.0;1;1
621;Case16;A22;2017-07-31 11:23:00;2017-07-31 11:23:00;35.0;1;1
626;Case16;A27;2017-07-31 11:25:00;2017-07-31 11:35:00;35.0;1;1
610;Case16;A12;2017-07-31 11:26:00;2017-07-31 11:30:00;35.0;1;1
605;Case16;A47;2017-07-31 11:27:00;2017-07-31 11:27:00;35.0;1;1
627;Case16;A29;2017-07-31 11:28:00;2017-07-31 11:32:00;35.0;1;1
611;Case16;A37;2017-07-31 11:28:00;2017-07-31 11:31:00;35.0;1;1
609;Case16;A11;2017-07-31 11:31:00;2017-07-31 11:42:00;35.0;1;1
629;Case16;A31;2017-07-31 11:32:00;2017-07-31 11:32:00;35.0;1;1
612;Case16;A38;2017-07-31 11:33:00;2017-07-31 11:33:00;35.0;1;1
618;Case16;A19;2017-07-31 11:35:00;2017-07-31 11:35:00;35.0;1;1
595;Case16;A34;2017-07-31 11:37:00;2017-07-31 11:37:00;35.0;1;1
601;Case16;A45;2017-07-31 11:40:00;2017-07-31 11:40:00;35.0;1;1
599;Case16;A5;2017-07-31 11:43:00;2017-07-31 11:43:00;35.0;1;1
628;Case16;A30;2017-07-31 11:44:00;2017-07-31 11:32:00;35.0;1;1
607;Case16;A49;2017-07-31 11:45:00;2017-07-31 11:45:00;35.0;1;1
597;Case16;A36;2017-07-31 11:45:00;2017-07-31 11:45:00;35.0;1;1
592;Case16;A2;2017-07-31 11:48:00;2017-07-31 11:48:00;35.0;1;1
630;Case16;A32;2017-07-31 11:48:00;2017-07-31 11:48:00;35.0;1;1
554;Case15;A44;2017-07-31 13:00:00;2017-07-31 13:00:00;;0;1
556;Case15;A6;2017-07-31 13:00:00;2017-07-31 13:00:00;;0;1
552;Case15;A4;2017-07-31 13:04:00;2017-07-31 13:04:00;;0;1
558;Case15;A46;2017-07-31 13:06:00;2017-07-31 13:06:00;;0;1
546;Case15;A0;2017-07-31 13:07:00;2017-07-31 13:09:00;;0;1
547;Case15;A1;2017-07-31 13:13:00;2017-07-31 13:13:00;;0;1
549;Case15;A3;2017-07-31 13:13:00;2017-07-31 13:14:00;;0;1
550;Case15;A35;2017-07-31 13:14:00;2017-07-31 13:14:00;;0;1
575;Case15;A20;2017-07-31 13:14:00;2017-07-31 13:14:00;;0;1
578;Case15;A23;2017-07-31 13:14:00;2017-07-31 13:14:00;;0;1
584;Case15;A26;2017-07-31 13:15:00;2017-07-31 13:23:00;;0;1
579;Case15;A24;2017-07-31 13:17:00;2017-07-31 13:18:00;;0;1
564;Case15;A10;2017-07-31 13:18:00;2017-07-31 13:31:00;;0;1
580;Case15;A25;2017-07-31 13:19:00;2017-07-31 13:19:00;;0;1
572;Case15;A17;2017-07-31 13:21:00;2017-07-31 13:21:00;;0;1
562;Case15;A48;2017-07-31 13:23:00;2017-07-31 13:23:00;;0;1
568;Case15;A50;2017-07-31 13:23:00;2017-07-31 13:23:00;;0;1
576;Case15;A21;2017-07-31 13:23:00;2017-07-31 13:29:00;;0;1
569;Case15;A37;2017-07-31 13:26:00;2017-07-31 13:29:00;;0;1
573;Case15;A18;2017-07-31 13:26:00;2017-07-31 13:37:00;;0;1
557;Case15;A7;2017-07-31 13:28:00;2017-07-31 13:28:00;;0;1
577;Case15;A22;2017-07-31 13:31:00;2017-07-31 13:31:00;;0;1
570;Case15;A15;2017-07-31 13:34:00;2017-07-31 13:37:00;;0;1
566;Case15;A12;2017-07-31 13:34:00;2017-07-31 13:36:00;;0;1
586;Case15;A29;2017-07-31 13:36:00;2017-07-31 13:40:00;;0;1
560;Case15;A8;2017-07-31 13:37:00;2017-07-31 13:37:00;;0;1
559;Case15;A47;2017-07-31 13:38:00;2017-07-31 13:38:00;;0;1
571;Case15;A16;2017-07-31 13:40:00;2017-07-31 13:40:00;;0;1
574;Case15;A19;2017-07-31 13:41:00;2017-07-31 13:41:00;;0;1
585;Case15;A27;2017-07-31 13:43:00;2017-07-31 14:01:00;;0;1
588;Case15;A31;2017-07-31 13:45:00;2017-07-31 13:45:00;;0;1
581;Case15;A41;2017-07-31 13:45:00;2017-07-31 13:45:00;;0;1
582;Case15;A42;2017-07-31 13:46:00;2017-07-31 13:47:00;;0;1
567;Case15;A13;2017-07-31 13:46:00;2017-07-31 13:48:00;;0;1
583;Case15;A43;2017-07-31 13:50:00;2017-07-31 13:50:00;;0;1
565;Case15;A11;2017-07-31 13:51:00;2017-07-31 14:27:00;;0;1
587;Case15;A30;2017-07-31 14:03:00;2017-07-31 14:27:00;;0;1
551;Case15;A36;2017-07-31 14:13:00;2017-07-31 14:13:00;;0;1
555;Case15;A45;2017-07-31 14:22:00;2017-07-31 14:22:00;;0;1
563;Case15;A49;2017-07-31 14:27:00;2017-07-31 14:27:00;;0;1
561;Case15;A9;2017-07-31 14:27:00;2017-07-31 14:27:00;;0;1
589;Case15;A32;2017-07-31 14:28:00;2017-07-31 14:28:00;;0;1
548;Case15;A2;2017-07-31 14:28:00;2017-07-31 14:28:00;;0;1
553;Case15;A5;2017-07-31 14:28:00;2017-07-31 14:28:00;;0;1
635;Case17;A4;2017-07-31 14:44:00;2017-07-31 14:44:00;30.0;1;1
631;Case17;A0;2017-07-31 14:49:00;2017-07-31 14:50:00;30.0;1;1
637;Case17;A6;2017-07-31 14:56:00;2017-07-31 14:56:00;30.0;1;1
639;Case17;A8;2017-07-31 14:57:00;2017-07-31 14:57:00;30.0;1;1
634;Case17;A3;2017-07-31 14:58:00;2017-07-31 14:59:00;30.0;1;1
648;Case17;A17;2017-07-31 14:58:00;2017-07-31 14:58:00;30.0;1;1
632;Case17;A1;2017-07-31 14:58:00;2017-07-31 14:58:00;30.0;1;1
645;Case17;A14;2017-07-31 14:59:00;2017-07-31 14:59:00;30.0;1;1
643;Case17;A12;2017-07-31 15:00:00;2017-07-31 15:03:00;30.0;1;1
654;Case17;A26;2017-07-31 15:00:00;2017-07-31 15:06:00;30.0;1;1
641;Case17;A10;2017-07-31 15:01:00;2017-07-31 15:13:00;30.0;1;1
649;Case17;A18;2017-07-31 15:02:00;2017-07-31 15:08:00;30.0;1;1
651;Case17;A20;2017-07-31 15:05:00;2017-07-31 15:05:00;30.0;1;1
646;Case17;A15;2017-07-31 15:05:00;2017-07-31 15:12:00;30.0;1;1
656;Case17;A29;2017-07-31 15:05:00;2017-07-31 15:07:00;30.0;1;1
652;Case17;A21;2017-07-31 15:08:00;2017-07-31 15:12:00;30.0;1;1
658;Case17;A31;2017-07-31 15:13:00;2017-07-31 15:13:00;30.0;1;1
638;Case17;A7;2017-07-31 15:13:00;2017-07-31 15:13:00;30.0;1;1
650;Case17;A19;2017-07-31 15:13:00;2017-07-31 15:13:00;30.0;1;1
653;Case17;A22;2017-07-31 15:13:00;2017-07-31 15:13:00;30.0;1;1
647;Case17;A16;2017-07-31 15:14:00;2017-07-31 15:14:00;30.0;1;1
642;Case17;A11;2017-07-31 15:16:00;2017-07-31 15:23:00;30.0;1;1
655;Case17;A27;2017-07-31 15:19:00;2017-07-31 15:24:00;30.0;1;1
644;Case17;A13;2017-07-31 15:22:00;2017-07-31 15:26:00;30.0;1;1
657;Case17;A30;2017-07-31 15:26:00;2017-07-31 15:29:00;30.0;1;1
640;Case17;A9;2017-07-31 15:28:00;2017-07-31 15:28:00;30.0;1;1
636;Case17;A5;2017-07-31 15:29:00;2017-07-31 15:29:00;30.0;1;1
633;Case17;A2;2017-07-31 15:30:00;2017-07-31 15:30:00;30.0;1;1
659;Case17;A32;2017-07-31 15:30:00;2017-07-31 15:30:00;30.0;1;1
660;Case18;A0;2017-08-01 11:02:00;2017-08-01 11:04:00;35.0;1;1
664;Case18;A4;2017-08-01 11:08:00;2017-08-01 11:08:00;;1;1
666;Case18;A6;2017-08-01 11:08:00;2017-08-01 11:08:00;;1;1
661;Case18;A1;2017-08-01 11:09:00;2017-08-01 11:09:00;35.0;1;1
663;Case18;A3;2017-08-01 11:09:00;2017-08-01 11:11:00;;1;1
686;Case18;A26;2017-08-01 11:11:00;2017-08-01 11:16:00;;1;1
672;Case18;A12;2017-08-01 11:11:00;2017-08-01 11:15:00;;1;1
1774;Case48;A0;2017-08-01 11:11:00;2017-08-01 11:13:00;60.0;1;2
688;Case18;A28;2017-08-01 11:12:00;2017-08-01 11:14:00;;1;2
677;Case18;A17;2017-08-01 11:12:00;2017-08-01 11:12:00;;1;2
670;Case18;A10;2017-08-01 11:12:00;2017-08-01 11:24:00;;1;2
674;Case18;A14;2017-08-01 11:15:00;2017-08-01 11:15:00;;1;2
678;Case18;A18;2017-08-01 11:16:00;2017-08-01 11:32:00;;1;2
668;Case18;A8;2017-08-01 11:17:00;2017-08-01 11:17:00;;1;2
675;Case18;A15;2017-08-01 11:17:00;2017-08-01 11:20:00;;1;2
680;Case18;A20;2017-08-01 11:19:00;2017-08-01 11:19:00;;1;2
689;Case18;A29;2017-08-01 11:19:00;2017-08-01 11:21:00;;1;2
681;Case18;A21;2017-08-01 11:20:00;2017-08-01 11:23:00;;1;2
1777;Case48;A3;2017-08-01 11:21:00;2017-08-01 11:25:00;60.0;1;2
1775;Case48;A1;2017-08-01 11:21:00;2017-08-01 11:21:00;60.0;1;2
1788;Case48;A46;2017-08-01 11:21:00;2017-08-01 11:21:00;60.0;1;2
1792;Case48;A48;2017-08-01 11:21:00;2017-08-01 11:21:00;60.0;1;2
1790;Case48;A8;2017-08-01 11:21:00;2017-08-01 11:21:00;60.0;1;2
1784;Case48;A44;2017-08-01 11:22:00;2017-08-01 11:22:00;60.0;1;2
1780;Case48;A35;2017-08-01 11:22:00;2017-08-01 11:22:00;60.0;1;2
676;Case18;A16;2017-08-01 11:22:00;2017-08-01 11:22:00;;1;2
1812;Case48;A26;2017-08-01 11:23:00;2017-08-01 11:30:00;60.0;1;2
1803;Case48;A17;2017-08-01 11:23:00;2017-08-01 11:23:00;60.0;1;2
1800;Case48;A14;2017-08-01 11:23:00;2017-08-01 11:23:00;60.0;1;2
1786;Case48;A6;2017-08-01 11:23:00;2017-08-01 11:23:00;60.0;1;2
1809;Case48;A23;2017-08-01 11:24:00;2017-08-01 11:24:00;60.0;1;2
682;Case18;A22;2017-08-01 11:25:00;2017-08-01 11:25:00;;1;2
1778;Case48;A33;2017-08-01 11:25:00;2017-08-01 11:25:00;60.0;1;2
1810;Case48;A24;2017-08-01 11:25:00;2017-08-01 11:28:00;60.0;1;2
667;Case18;A7;2017-08-01 11:27:00;2017-08-01 11:27:00;;1;2
1806;Case48;A20;2017-08-01 11:27:00;2017-08-01 11:27:00;60.0;1;2
1794;Case48;A10;2017-08-01 11:27:00;2017-08-01 11:55:00;60.0;1;2
1804;Case48;A18;2017-08-01 11:28:00;2017-08-01 11:46:00;60.0;1;2
691;Case18;A31;2017-08-01 11:28:00;2017-08-01 11:28:00;;1;2
671;Case18;A11;2017-08-01 11:28:00;2017-08-01 11:34:00;;1;2
1801;Case48;A15;2017-08-01 11:29:00;2017-08-01 11:32:00;60.0;1;2
1811;Case48;A25;2017-08-01 11:29:00;2017-08-01 11:29:00;60.0;1;2
1807;Case48;A21;2017-08-01 11:30:00;2017-08-01 11:36:00;60.0;1;2
687;Case18;A27;2017-08-01 11:32:00;2017-08-01 11:40:00;;1;2
1814;Case48;A29;2017-08-01 11:34:00;2017-08-01 11:36:00;60.0;1;2
683;Case18;A23;2017-08-01 11:34:00;2017-08-01 11:34:00;;1;2
673;Case18;A13;2017-08-01 11:34:00;2017-08-01 11:41:00;;1;2
684;Case18;A24;2017-08-01 11:35:00;2017-08-01 11:36:00;;1;2
1798;Case48;A37;2017-08-01 11:35:00;2017-08-01 11:38:00;60.0;1;2
679;Case18;A19;2017-08-01 11:37:00;2017-08-01 11:37:00;;1;2
1813;Case48;A27;2017-08-01 11:38:00;2017-08-01 11:47:00;60.0;1;2
685;Case18;A25;2017-08-01 11:38:00;2017-08-01 11:38:00;;1;2
1799;Case48;A38;2017-08-01 11:39:00;2017-08-01 11:39:00;60.0;1;2
1796;Case48;A12;2017-08-01 11:39:00;2017-08-01 11:48:00;60.0;1;2
690;Case18;A30;2017-08-01 11:41:00;2017-08-01 11:49:00;;1;2
665;Case18;A5;2017-08-01 11:41:00;2017-08-01 11:41:00;;1;2
1816;Case48;A31;2017-08-01 11:42:00;2017-08-01 11:42:00;60.0;1;2
669;Case18;A9;2017-08-01 11:44:00;2017-08-01 11:44:00;;1;2
1789;Case48;A47;2017-08-01 11:45:00;2017-08-01 11:45:00;60.0;1;2
1797;Case48;A13;2017-08-01 11:49:00;2017-08-01 11:57:00;60.0;1;2
1787;Case48;A7;2017-08-01 11:49:00;2017-08-01 11:49:00;60.0;1;2
662;Case18;A2;2017-08-01 11:50:00;2017-08-01 11:50:00;35.0;1;1
692;Case18;A32;2017-08-01 11:50:00;2017-08-01 11:50:00;;1;1
1805;Case48;A19;2017-08-01 11:51:00;2017-08-01 11:51:00;60.0;1;1
1782;Case48;A4;2017-08-01 11:51:00;2017-08-01 11:51:00;60.0;1;1
1781;Case48;A36;2017-08-01 11:54:00;2017-08-01 11:54:00;60.0;1;1
1779;Case48;A34;2017-08-01 11:54:00;2017-08-01 11:54:00;60.0;1;1
1802;Case48;A39;2017-08-01 11:54:00;2017-08-01 11:57:00;60.0;1;1
1815;Case48;A30;2017-08-01 11:56:00;2017-08-01 12:15:00;60.0;1;1
1795;Case48;A11;2017-08-01 11:58:00;2017-08-01 12:10:00;60.0;1;1
1791;Case48;A9;2017-08-01 11:58:00;2017-08-01 11:58:00;60.0;1;1
1793;Case48;A49;2017-08-01 11:58:00;2017-08-01 11:58:00;60.0;1;1
1808;Case48;A22;2017-08-01 11:58:00;2017-08-01 11:58:00;60.0;1;1
1785;Case48;A45;2017-08-01 12:10:00;2017-08-01 12:10:00;60.0;1;1
1783;Case48;A5;2017-08-01 12:11:00;2017-08-01 12:11:00;60.0;1;1
1776;Case48;A2;2017-08-01 12:22:00;2017-08-01 12:22:00;60.0;1;1
1817;Case48;A32;2017-08-01 12:22:00;2017-08-01 12:22:00;60.0;1;1
697;Case19;A4;2017-08-01 12:25:00;2017-08-01 12:25:00;35.0;1;1
699;Case19;A6;2017-08-01 12:28:00;2017-08-01 12:28:00;35.0;1;1
710;Case19;A17;2017-08-01 12:29:00;2017-08-01 12:29:00;35.0;1;1
693;Case19;A0;2017-08-01 12:31:00;2017-08-01 12:32:00;35.0;1;1
696;Case19;A3;2017-08-01 12:34:00;2017-08-01 12:36:00;35.0;1;1
694;Case19;A1;2017-08-01 12:34:00;2017-08-01 12:34:00;35.0;1;1
705;Case19;A12;2017-08-01 12:36:00;2017-08-01 12:45:00;35.0;1;1
719;Case19;A26;2017-08-01 12:38:00;2017-08-01 12:43:00;35.0;1;1
703;Case19;A10;2017-08-01 12:38:00;2017-08-01 12:49:00;35.0;1;1
711;Case19;A18;2017-08-01 12:39:00;2017-08-01 12:47:00;35.0;1;1
701;Case19;A8;2017-08-01 12:40:00;2017-08-01 12:40:00;35.0;1;1
707;Case19;A14;2017-08-01 12:41:00;2017-08-01 12:41:00;35.0;1;1
721;Case19;A29;2017-08-01 12:43:00;2017-08-01 12:47:00;35.0;1;1
708;Case19;A15;2017-08-01 12:44:00;2017-08-01 12:49:00;35.0;1;1
714;Case19;A21;2017-08-01 12:45:00;2017-08-01 12:48:00;35.0;1;1
713;Case19;A20;2017-08-01 12:45:00;2017-08-01 12:45:00;35.0;1;1
723;Case19;A31;2017-08-01 12:45:00;2017-08-01 12:45:00;35.0;1;1
700;Case19;A7;2017-08-01 12:49:00;2017-08-01 12:49:00;35.0;1;1
715;Case19;A22;2017-08-01 12:49:00;2017-08-01 12:49:00;35.0;1;1
716;Case19;A23;2017-08-01 12:50:00;2017-08-01 12:50:00;35.0;1;1
720;Case19;A27;2017-08-01 12:50:00;2017-08-01 12:58:00;35.0;1;1
1818;Case49;A0;2017-08-01 12:50:00;2017-08-01 12:52:00;35.0;1;2
704;Case19;A11;2017-08-01 12:50:00;2017-08-01 12:59:00;35.0;1;2
717;Case19;A24;2017-08-01 12:51:00;2017-08-01 12:52:00;35.0;1;2
709;Case19;A16;2017-08-01 12:51:00;2017-08-01 12:51:00;35.0;1;2
718;Case19;A25;2017-08-01 12:53:00;2017-08-01 12:53:00;35.0;1;2
1826;Case49;A4;2017-08-01 12:53:00;2017-08-01 12:53:00;35.0;1;2
712;Case19;A19;2017-08-01 12:53:00;2017-08-01 12:53:00;35.0;1;2
706;Case19;A13;2017-08-01 12:55:00;2017-08-01 13:00:00;35.0;1;2
1819;Case49;A1;2017-08-01 12:56:00;2017-08-01 12:56:00;35.0;1;2
1821;Case49;A3;2017-08-01 12:56:00;2017-08-01 13:01:00;35.0;1;2
1846;Case49;A23;2017-08-01 12:57:00;2017-08-01 12:57:00;35.0;1;2
1822;Case49;A33;2017-08-01 12:57:00;2017-08-01 12:57:00;35.0;1;2
1824;Case49;A35;2017-08-01 12:57:00;2017-08-01 12:57:00;35.0;1;2
1847;Case49;A24;2017-08-01 12:58:00;2017-08-01 13:01:00;35.0;1;2
1828;Case49;A6;2017-08-01 12:58:00;2017-08-01 12:58:00;35.0;1;2
1840;Case49;A17;2017-08-01 12:58:00;2017-08-01 12:58:00;35.0;1;2
1849;Case49;A26;2017-08-01 12:58:00;2017-08-01 13:04:00;35.0;1;2
1836;Case49;A50;2017-08-01 12:58:00;2017-08-01 12:58:00;35.0;1;2
722;Case19;A30;2017-08-01 13:01:00;2017-08-01 13:04:00;35.0;1;2
1830;Case49;A8;2017-08-01 13:02:00;2017-08-01 13:02:00;35.0;1;2
702;Case19;A9;2017-08-01 13:02:00;2017-08-01 13:02:00;35.0;1;2
1832;Case49;A10;2017-08-01 13:02:00;2017-08-01 13:20:00;35.0;1;2
1834;Case49;A12;2017-08-01 13:02:00;2017-08-01 13:08:00;35.0;1;2
1841;Case49;A18;2017-08-01 13:02:00;2017-08-01 13:09:00;35.0;1;2
1843;Case49;A20;2017-08-01 13:02:00;2017-08-01 13:02:00;35.0;1;2
1848;Case49;A25;2017-08-01 13:03:00;2017-08-01 13:03:00;35.0;1;2
698;Case19;A5;2017-08-01 13:03:00;2017-08-01 13:03:00;35.0;1;2
1851;Case49;A29;2017-08-01 13:04:00;2017-08-01 13:09:00;35.0;1;2
1844;Case49;A21;2017-08-01 13:04:00;2017-08-01 13:10:00;35.0;1;2
1837;Case49;A37;2017-08-01 13:05:00;2017-08-01 13:08:00;35.0;1;2
695;Case19;A2;2017-08-01 13:08:00;2017-08-01 13:08:00;35.0;1;1
724;Case19;A32;2017-08-01 13:08:00;2017-08-01 13:08:00;35.0;1;1
1835;Case49;A13;2017-08-01 13:09:00;2017-08-01 13:21:00;35.0;1;1
1853;Case49;A31;2017-08-01 13:09:00;2017-08-01 13:09:00;35.0;1;1
1845;Case49;A22;2017-08-01 13:11:00;2017-08-01 13:11:00;35.0;1;1
1838;Case49;A15;2017-08-01 13:12:00;2017-08-01 13:15:00;35.0;1;1
1842;Case49;A19;2017-08-01 13:14:00;2017-08-01 13:14:00;35.0;1;1
1850;Case49;A27;2017-08-01 13:14:00;2017-08-01 13:21:00;35.0;1;1
1839;Case49;A16;2017-08-01 13:17:00;2017-08-01 13:17:00;35.0;1;1
1829;Case49;A7;2017-08-01 13:21:00;2017-08-01 13:21:00;35.0;1;1
1833;Case49;A11;2017-08-01 13:22:00;2017-08-01 13:25:00;35.0;1;1
1852;Case49;A30;2017-08-01 13:22:00;2017-08-01 13:28:00;35.0;1;1
1823;Case49;A34;2017-08-01 13:23:00;2017-08-01 13:23:00;35.0;1;1
1825;Case49;A36;2017-08-01 13:25:00;2017-08-01 13:25:00;35.0;1;1
1831;Case49;A9;2017-08-01 13:26:00;2017-08-01 13:26:00;35.0;1;1
1827;Case49;A5;2017-08-01 13:27:00;2017-08-01 13:27:00;35.0;1;1
1854;Case49;A32;2017-08-01 13:29:00;2017-08-01 13:29:00;35.0;1;1
1820;Case49;A2;2017-08-01 13:29:00;2017-08-01 13:29:00;35.0;1;1
1855;Case50;A0;2017-08-01 13:42:00;2017-08-01 13:44:00;60.0;1;1
1863;Case50;A4;2017-08-01 13:44:00;2017-08-01 13:44:00;60.0;1;1
1879;Case50;A17;2017-08-01 13:50:00;2017-08-01 13:50:00;60.0;1;1
1858;Case50;A3;2017-08-01 13:50:00;2017-08-01 13:53:00;60.0;1;1
1856;Case50;A1;2017-08-01 13:50:00;2017-08-01 13:50:00;60.0;1;1
1861;Case50;A35;2017-08-01 13:51:00;2017-08-01 13:51:00;60.0;1;1
1882;Case50;A20;2017-08-01 13:51:00;2017-08-01 13:51:00;60.0;1;1
1888;Case50;A41;2017-08-01 13:51:00;2017-08-01 13:51:00;60.0;1;1
1889;Case50;A42;2017-08-01 13:51:00;2017-08-01 13:53:00;60.0;1;1
1891;Case50;A26;2017-08-01 13:52:00;2017-08-01 13:57:00;60.0;1;1
1877;Case50;A14;2017-08-01 13:52:00;2017-08-01 13:52:00;60.0;1;1
1859;Case50;A33;2017-08-01 13:54:00;2017-08-01 13:54:00;60.0;1;1
1867;Case50;A46;2017-08-01 13:54:00;2017-08-01 13:54:00;60.0;1;1
1890;Case50;A43;2017-08-01 13:54:00;2017-08-01 13:54:00;60.0;1;1
1880;Case50;A18;2017-08-01 13:55:00;2017-08-01 14:14:00;60.0;1;1
1865;Case50;A44;2017-08-01 13:56:00;2017-08-01 13:56:00;60.0;1;1
1885;Case50;A23;2017-08-01 13:56:00;2017-08-01 13:56:00;60.0;1;1
1886;Case50;A24;2017-08-01 13:57:00;2017-08-01 14:00:00;60.0;1;1
1871;Case50;A10;2017-08-01 13:58:00;2017-08-01 14:16:00;60.0;1;1
1883;Case50;A21;2017-08-01 13:59:00;2017-08-01 14:20:00;60.0;1;1
1878;Case50;A15;2017-08-01 13:59:00;2017-08-01 14:03:00;60.0;1;1
1887;Case50;A25;2017-08-01 14:00:00;2017-08-01 14:00:00;60.0;1;1
1875;Case50;A37;2017-08-01 14:08:00;2017-08-01 14:12:00;60.0;1;1
1869;Case50;A48;2017-08-01 14:10:00;2017-08-01 14:10:00;60.0;1;1
1873;Case50;A12;2017-08-01 14:12:00;2017-08-01 14:21:00;60.0;1;1
1876;Case50;A38;2017-08-01 14:13:00;2017-08-01 14:13:00;60.0;1;1
1881;Case50;A19;2017-08-01 14:18:00;2017-08-01 14:18:00;60.0;1;1
1895;Case50;A31;2017-08-01 14:20:00;2017-08-01 14:20:00;60.0;1;1
1884;Case50;A22;2017-08-01 14:21:00;2017-08-01 14:21:00;60.0;1;1
1868;Case50;A47;2017-08-01 14:23:00;2017-08-01 14:23:00;60.0;1;1
1892;Case50;A27;2017-08-01 14:23:00;2017-08-01 14:33:00;60.0;1;1
1893;Case50;A29;2017-08-01 14:24:00;2017-08-01 14:29:00;60.0;1;1
1874;Case50;A13;2017-08-01 14:27:00;2017-08-01 14:34:00;60.0;1;1
1860;Case50;A34;2017-08-01 14:38:00;2017-08-01 14:38:00;60.0;1;1
1872;Case50;A11;2017-08-01 14:39:00;2017-08-01 14:44:00;60.0;1;1
1894;Case50;A30;2017-08-01 14:39:00;2017-08-01 14:46:00;60.0;1;1
1864;Case50;A5;2017-08-01 14:44:00;2017-08-01 14:44:00;60.0;1;1
1866;Case50;A45;2017-08-01 14:44:00;2017-08-01 14:44:00;60.0;1;1
1870;Case50;A49;2017-08-01 14:45:00;2017-08-01 14:45:00;60.0;1;1
1862;Case50;A36;2017-08-01 14:49:00;2017-08-01 14:49:00;60.0;1;1
1857;Case50;A2;2017-08-01 14:52:00;2017-08-01 14:52:00;60.0;1;1
1896;Case50;A32;2017-08-01 14:52:00;2017-08-01 14:52:00;60.0;1;1
762;Case21;A0;2017-08-02 11:21:00;2017-08-02 11:23:00;45.0;1;1
784;Case21;A50;2017-08-02 11:27:00;2017-08-02 11:27:00;45.0;1;1
763;Case21;A1;2017-08-02 11:27:00;2017-08-02 11:27:00;45.0;1;1
765;Case21;A3;2017-08-02 11:28:00;2017-08-02 11:29:00;45.0;1;1
778;Case21;A48;2017-08-02 11:28:00;2017-08-02 11:28:00;45.0;1;1
766;Case21;A35;2017-08-02 11:29:00;2017-08-02 11:29:00;45.0;1;1
